IMDB_id,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Language,Country,IMDB_rating,RT_rating,Metacritic_rating,Type
tt0119303,Home Alone 3,1997,PG,12 Dec 1997,102 min,"Action, Comedy, Crime",Raja Gosnell,John Hughes,"Alex D. Linz, Olek Krupa, Rya Kihlstedt","English, Polish",United States,4.5,29%,,movie
tt0299172,Home on the Range,2004,PG,02 Apr 2004,76 min,"Animation, Adventure, Comedy","Will Finn, John Sanford","Will Finn, John Sanford, Michael LaBash","Judi Dench, Cuba Gooding Jr., Jennifer Tilly","English, Mandarin",United States,5.4,53%,50/100,movie
tt0116552,Homeward Bound II: Lost in San Francisco,1996,G,08 Mar 1996,88 min,"Adventure, Comedy, Family",David R. Ellis,"Chris Hauty, Julie Hickson, Sheila Burnford","Michael J. Fox, Sally Field, Ralph Waite",English,United States,6.0,53%,,movie
tt0104437,"Honey, I Blew Up the Kid",1992,PG,17 Jul 1992,89 min,"Adventure, Comedy, Family",Randal Kleiser,"Stuart Gordon, Brian Yuzna, Ed Naha","Rick Moranis, Marcia Strassman, Robert Oliveri",English,United States,4.9,40%,50/100,movie
tt8390274,Hostile Planet,2019,N/A,01 Apr 2019,47 min,Documentary,N/A,N/A,Bear Grylls,English,United States,8.3,,,series
tt5648768,How Dogs Got Their Shapes,2016,N/A,17 Apr 2016,44 min,Documentary,Keith Haskel,"Keith Haskel, Stan Hsue (developed by), Timothy Kuryak (developed by), Joseph Stanton (developed by)",N/A,English,United States,6.8,,,movie
tt3098874,How to Build a Better Boy,2014,TV-G,15 Aug 2014,90 min,"Comedy, Family, Sci-Fi",Paul Hoen,Jason Mayland,"China Anne McClain, Kelli Berglund, Marshall Williams, Matt Shively","English, French",United States,5.4,,,movie
tt0034873,How to Fish,1942,Approved,04 Dec 1942,7 min,"Comedy, Family, Animation",Jack Kinney,N/A,John McLeish,English,United States,7.0,,,movie
tt0034874,How to Play Baseball,1942,Approved,04 Sep 1942,8 min,"Animation, Short, Comedy",Jack Kinney,"Dick Kinney, Sylvia Moberly-Holland",Fred Shields,English,United States,7.3,,,movie
tt0036933,How to Play Football,1944,Approved,15 Sep 1944,7 min,"Animation, Short, Comedy",Jack Kinney,"Rex Cox, Harry Reeves","Billy Bletcher, Pinto Colvig",English,United States,7.2,,,movie
tt0034875,How to Swim,1942,Approved,23 Oct 1942,8 min,"Animation, Short, Comedy",Jack Kinney,"Webb Smith, Ralph Wright",John McLeish,English,United States,7.1,,,movie
tt2455514,Hulk and the Agents of S.M.A.S.H.,2013–2015,TV-Y7,11 Aug 2013,23 min,"Animation, Action, Adventure",N/A,N/A,"Fred Tatasciore, Clancy Brown, Seth Green",English,United States,6.1,,,series
tt0268380,Ice Age,2002,PG,15 Mar 2002,81 min,"Animation, Adventure, Comedy","Chris Wedge, Carlos Saldanha","Michael J. Wilson, Michael Berg, Peter Ackerman","Denis Leary, John Leguizamo, Ray Romano",English,"United States, United Kingdom, Australia",7.5,77%,60/100,movie
tt5480340,Ice Age: The Great Egg-Scapade,2016,TV-G,20 Mar 2016,25 min,"Animation, Short, Adventure, Comedy, Family","Paul Stodolny, Ricardo Curtis, Steve Martino, Mike Thurmeier",Jim Hecht,"Blake Anderson, Tyree Brown, David Cowgill, Jennifer Elrod",English,United States,5.9,,,movie
tt1101237,Imagination Movers,2008–2013,N/A,06 Sep 2008,30 min,Family,N/A,Richard Gitelson,"Rich Collins, Scott Durbin, David Poche",English,United States,7.1,,,series
tt12100044,In the Footsteps of Elephant,2020,G,03 Apr 2020,85 min,"Documentary, Adventure, Family","Vanessa Berlowitz, Tom Stephens","Vanessa Berlowitz, David Fowler","Jeremy Sisto, Mike Chase, Martyn Colbeck",English,United States,7.5,,,movie
tt0301454,Inspector Gadget 2,2003,G,11 Mar 2003,89 min,"Action, Comedy, Crime, Family, Sci-Fi",Alex Zamm,"Andy Heyward (characters), Jean Chalopin (characters), Bruno Bianchi (characters), Ron Anderson, William Robertson, Alex Zamm","French Stewart, Elaine Hendrix, Tony Martin, Caitlin Wachs",English,"USA, Australia",3.5,40%,,movie
tt9822474,Into the Canyon,2019,N/A,21 Feb 2019,84 min,Documentary,Peter McBride,N/A,"Kevin Fedarko, Peter McBride",English,United States,7.4,,,movie
tt0445990,Invincible,2006,PG,25 Aug 2006,105 min,"Biography, Drama, Sport",Ericson Core,Brad Gann,"Mark Wahlberg, Greg Kinnear, Elizabeth Banks",English,United States,7.1,72%,63/100,movie
tt0115218,Iron Man,1994–1996,TV-Y7,24 Sep 1994,30 min,"Animation, Action, Adventure",N/A,"Stan Lee, Larry Lieber","Robert Hays, John Reilly, Jim Cummings",English,United States,6.7,,,series
tt0110157,Iron Will,1994,PG,14 Jan 1994,108 min,"Adventure, Family",Charles Haid,"John Michael Hayes, Djordje Milicevic, Jeff Arch","Mackenzie Astin, Kevin Spacey, David Ogden Stiers",English,United States,6.6,67%,56/100,movie
tt0116669,Jack,1996,PG-13,09 Aug 1996,113 min,"Comedy, Drama, Fantasy",Francis Ford Coppola,"James DeMonaco, Gary Nadeau","Robin Williams, Diane Lane, Brian Kerwin","English, Spanish",United States,5.8,17%,31/100,movie
tt0455565,Jack-Jack Attack,2005,Not Rated,11 Jan 2008,5 min,"Animation, Short, Adventure, Comedy, Family",Brad Bird,"Brad Bird, Teddy Newton (story), Mark Andrews (story), Rob Gibbs (story), Bosco Ng (story)","Bret 'Brook' Parker, Bud Luckey, Eli Fucile, Jason Lee",English,United States,7.6,,,movie
tt0116683,James and the Giant Peach,1996,PG,12 Apr 1996,79 min,"Animation, Adventure, Family",Henry Selick,"Roald Dahl, Karey Kirkpatrick, Jonathan Roberts","Paul Terry, Joanna Lumley, Pete Postlethwaite",English,"United Kingdom, United States",6.7,91%,78/100,movie
tt7207238,Jane,2017,PG,24 Nov 2017,90 min,"Documentary, Biography",Brett Morgen,"Brett Morgen, Jane Goodall","Jane Goodall, Hugo Van Lawick, Hugo Eric Louis van Lawick",English,United States,7.8,98%,87/100,movie
tt1865769,Jessie,2011–2015,TV-G,30 Sep 2011,30 min,"Comedy, Family",N/A,"Pamela Eells, Phil Baker, Drew Vaupen","Debby Ryan, Peyton List, Cameron Boyce",English,United States,6.0,,,series
tt2278028,Jingle Pols,2013,TV-PG,05 Jan 2013,45 min,"Documentary, Reality-TV",N/A,N/A,"Jan Pol, Brenda Grettenberger, Dale Lehnert, Jeanneane Nartker",N/A,N/A,9.4,,,episode
tt1229827,Jonas Brothers: The 3D Concert Experience,2009,G,27 Feb 2009,76 min,"Documentary, Music",Bruce Hendricks,N/A,"Nick Jonas, Joe Jonas, Kevin Jonas",English,United States,1.6,23%,45/100,movie
tt0052948,Journey to the Center of the Earth,1959,Approved,01 Dec 1959,129 min,"Adventure, Family, Fantasy",Henry Levin,"Walter Reisch, Charles Brackett, Jules Verne","James Mason, Pat Boone, Arlene Dahl","English, Swedish, French, Italian, Russian",United States,7.0,83%,,movie
tt0053977,Jungle Cat,1960,Approved,23 Dec 1960,69 min,"Documentary, Family",James Algar,James Algar,Winston Hibler,English,United States,7.3,,,movie
tt0116756,Kazaam,1996,PG,17 Jul 1996,93 min,"Comedy, Family, Fantasy",Paul Michael Glaser,"Paul Michael Glaser, Christian Ford, Roger Soffer","Shaquille O'Neal, Francis Capra, Ally Walker",English,United States,3.0,5%,24/100,movie
tt1765622,Kickin' It,2011–2015,TV-Y7,13 Jun 2011,22 min,"Action, Comedy, Family",N/A,Jim O'Doherty,"Leo Howard, Dylan Riley Snyder, Mateo Arias",English,United States,6.5,,,series
tt7979492,Kim Possible,2019,TV-G,15 Feb 2019,86 min,"Action, Adventure, Comedy","Zach Lipovsky, Adam B. Stein","Josh A. Cagan (script), Josh A. Cagan, Mark McCorkle (characters), Mark McCorkle (script), Mark McCorkle, Bob Schooley (characters), Bob Schooley (script), Bob Schooley","Sadie Stanley, Sean Giambrone, Ciara Riley Wilson, Todd Stashwick",English,United States,3.7,,,movie
tt1403075,Kingdom of the Blue Whale,2009,N/A,08 Mar 2009,94 min,Documentary,N/A,Sue Houghton,"Tom Selleck, Scott Baker, John Calambokidis, Darlene Kenton",English,United States,7.0,,,movie
tt10704300,Kingdom of the White Wolf,2019,N/A,25 Aug 2019,N/A,Documentary,N/A,N/A,Ronan Donovan,English,United States,8.1,,,series
tt0401398,Kronk's New Groove,2005,G,13 Dec 2005,75 min,"Animation, Comedy, Family, Musical, Romance","Saul Blinkoff, Elliot M. Bour","Tony Leondis (story by), Michael LaBash (story by), Tom Rogers (story by), Tom Rogers (screenplay by), Michael Lucker","Patrick Warburton, Tracey Ullman, Eartha Kitt, David Spade",English,United States,5.8,,,movie
tt8096832,Lady and the Tramp,2019,PG,12 Nov 2019,111 min,"Animation, Adventure, Comedy",Charlie Bean,"Kari Granlund, Andrew Bujalski","Tessa Thompson, Justin Theroux, Sam Elliott",English,United States,6.3,65%,48/100,movie
tt0048280,Lady and the Tramp,1955,G,22 Jun 1955,76 min,"Animation, Adventure, Comedy","Clyde Geronimi, Wilfred Jackson, Hamilton Luske","Ward Greene, Erdman Penner, Joe Rinaldi","Barbara Luddy, Larry Roberts, Peggy Lee",English,United States,7.3,93%,78/100,movie
tt0044821,Lambert the Sheepish Lion,1952,Approved,08 Feb 1952,8 min,"Animation, Short, Comedy","Jack Hannah, Clyde Geronimi","Bill Peet, Ralph Wright, Milt Banta","Sterling Holloway, Mel Blanc, June Foray",English,United States,7.7,,,movie
tt10167262,Lamp Life,2020,TV-G,31 Jan 2020,7 min,"Animation, Short, Adventure, Comedy, Family, Fantasy",Valerie LaPointe,Valerie LaPointe,"Annie Potts, Ally Maki, Jim Hanks, Emily Davis",English,United States,6.7,,,movie
tt4855868,Lego Star Wars: Droid Tales,2015,N/A,06 Jul 2015,23 min,"Animation, Action, Adventure",N/A,N/A,"Anthony Daniels, Tom Kane, Trevor Devall",English,United States,7.5,,,series
tt8352934,LEGO Star Wars: The Resistance Rises,2016,N/A,15 Feb 2016,24 min,"Animation, Comedy, Sci-Fi",N/A,N/A,"Ellen Dubin, Arif S. Kinchen, Michael Daingerfield",English,"United States, Denmark",6.0,,,series
tt4283838,The New Yoda Chronicles: Clash of the Skywalkers,2014,N/A,23 Nov 2014,22 min,Animation,Michael Hegner,Michael Price,"Eric Bauza, Michael Daingerfield, Anthony Daniels, Trevor Devall",English,"Denmark, China",7.4,,,movie
tt3688956,The New Yoda Chronicles: Escape from the Jedi Temple,2014,N/A,04 May 2014,22 min,Animation,Michael Hegner,Michael Price,"Eric Bauza, Michael Daingerfield, Anthony Daniels, Trevor Devall",English,"Denmark, China",7.5,,,movie
tt3014650,The Yoda Chronicles,2013–2014,N/A,29 May 2013,N/A,"Animation, Family, Fantasy",N/A,N/A,"Anthony Daniels, Trevor Devall, Brian Dobson",English,United States,7.3,,,series
tt0033824,Lend a Paw,1941,Approved,03 Oct 1941,8 min,"Animation, Short, Comedy",Clyde Geronimi,N/A,"Pinto Colvig, Walt Disney, June Foray",English,United States,7.0,,,movie
tt2165933,Let It Shine,2012,TV-G,01 Jun 2012,104 min,"Drama, Family, Music",Paul Hoen,"Eric Daniel (teleplay), Don D. Scott (teleplay), Eric Daniel (story)","Tyler James Williams, Coco Jones, Trevor Jackson, Brandon Mychal Smith",English,United States,6.4,,,movie
tt2964642,Life Below Zero,2013–,TV-PG,19 May 2013,44 min,"Documentary, Adventure, Reality-TV",N/A,N/A,"James Franzo, Sue Aikens, Agnes Hailstone",English,United States,8.0,,,series
tt0450455,Life Is Ruff,2005,TV-G,15 Jul 2005,84 min,"Comedy, Family",Charles Haid,Eddie Guzelian,"Kyle Massey, Kay Panabaker, Mitchel Musso, Carter Jenkins",English,United States,4.9,,,movie
tt0107413,Life with Mikey,1993,PG,04 Jun 1993,91 min,"Comedy, Family",James Lapine,Marc Lawrence,"Michael J. Fox, Christina Vidal, Nathan Lane",English,United States,5.7,25%,50/100,movie
tt3920782,Life-Size 2,2018,TV-14,02 Dec 2018,81 min,"Comedy, Fantasy",Steven K. Tsuchida,"Cameron Fay, Stacey Harman, Stephanie Moore (characters)","Tyra Banks, Francia Raisa, Gavin Stenhouse, Hank Chen",English,United States,4.7,,,movie
tt0275847,Lilo & Stitch,2002,PG,21 Jun 2002,92 min,"Animation, Adventure, Comedy","Dean DeBlois, Chris Sanders","Chris Sanders, Dean DeBlois","Daveigh Chase, Chris Sanders, Tia Carrere","English, Hawaiian",United States,7.3,86%,73/100,movie
tt0364774,Lilo & Stitch: The Series,2003–2006,TV-Y,20 Sep 2003,22 min,"Animation, Action, Adventure",N/A,"Dean DeBlois, Chris Sanders","Daveigh Chase, Chris Sanders, David Ogden Stiers",English,United States,6.8,,,series
tt0273366,Lizzie McGuire,2001–2004,TV-G,12 Jan 2001,30 min,"Comedy, Drama, Family",N/A,Terri Minsky,"Hilary Duff, Adam Lamberg, Robert Carradine",English,United States,6.6,,,series
tt0029161,Lonesome Ghosts,1937,Approved,24 Dec 1937,9 min,"Animation, Short, Comedy",Burt Gillett,Dick Friel,"Billy Bletcher, Pinto Colvig, Walt Disney",English,United States,7.7,,,movie
tt9536836,Loop,2020,PG,10 Jan 2020,9 min,"Animation, Short, Adventure",Erica Milsom,"Adam Burke, Matthias De Clercq, Erica Milsom","Madison Bandy, Christiano Delgado, Louis Gonzales",English,United States,6.8,,,movie
tt10276578,Lost Treasures of the Maya,2018–,N/A,06 Feb 2018,N/A,"Documentary, History",Ben Crichton,N/A,"Marcelo Canuto, Thomas Garrison, Albert Yu-Min Lin",English,"United States, Guatemala",6.6,,,series
tt6267732,Lou,2017,G,16 Jun 2017,7 min,"Animation, Short, Comedy",Dave Mullins,"Dave Mullins, Matthew Luhn",Jack Bright,English,United States,7.8,,,movie
tt0274636,The Luck of the Irish,2001,TV-G,09 Mar 2001,86 min,"Adventure, Comedy, Drama, Family, Fantasy, Sport",Paul Hoen,"Andrew Price (story), Andrew Price (teleplay), Mark Edward Edens (teleplay)","Ryan Merriman, Henry Gibson, Alexis Lopez, Glenndon Chatman",English,United States,6.2,,,movie
tt7974952,Man Among Cheetahs,2017,N/A,11 Dec 2017,N/A,Documentary,Richard Slater-Jones,James Manfull,Robert Poole,English,United States,6.8,,,movie
tt9269852,MARS: Inside SpaceX,2018,N/A,12 Nov 2018,46 min,Documentary,Julia Reagan,N/A,Raz Friman,English,United States,7.4,,,movie
tt4128102,Marvel 75 Years: From Pulp to Pop!,2014,N/A,04 Nov 2014,42 min,"Documentary, History",Zak Knutson,Laura Shields,"Axel Alonso, Hayley Atwell, Gerry Conway, Louis D'Esposito",English,United States,7.2,,,movie
tt0112175,Spider-Man,1994–1998,TV-Y,19 Nov 1994,23 min,"Animation, Action, Adventure",N/A,"Stan Lee, Steve Ditko","Christopher Daniel Barnes, Sara Ballantine, Edward Asner",English,United States,8.4,,,series
tt0115215,The Incredible Hulk,1996–1998,TV-Y7,08 Sep 1996,20 min,"Animation, Action, Adventure",N/A,"Jack Kirby, Stan Lee","Lou Ferrigno, Neal McDonough, John Vernon",English,United States,6.8,,,series
tt0103584,X-Men,1992–1997,TV-Y7,31 Oct 1992,23 min,"Animation, Action, Family",N/A,"Mark Edward Edens, Sidney Iwanter, Eric Lewald","Cedric Smith, Cal Dodd, Lenore Zann",English,"United States, Canada",8.4,,,series
tt9073748,Marvel Rising: Chasing Ghosts,2019,N/A,16 Jan 2019,22 min,"Animation, Short, Action, Adventure, Family",Alfred Gimeno,Mairghread Scott,"Dee Bradley Baker, Chloe Bennet, Dove Cameron, Skai Jackson",English,United States,4.9,,,movie
tt9073746,Marvel Rising: Heart of Iron,2019,N/A,31 Mar 2019,44 min,"Animation, Short, Action","Sol Choi, Alfred Gimeno","Margaret Dunlap, Brian Michael Bendis, Stefano Caselli","Dee Bradley Baker, Chloe Bennet, Dove Cameron",English,United States,4.4,,,movie
tt9073722,Marvel Rising: Initiation,2018,N/A,13 Aug 2018,N/A,"Animation, Short, Action",N/A,N/A,"Dove Cameron, Tyler Posey, Dee Bradley Baker",English,United States,5.3,,,series
tt11113964,Marvel Rising: Operation Shuri,2019,TV-Y7-FV,11 Oct 2019,21 min,"Animation, Short, Action","Chris Rutkowski, Eric Radomski",Mae Catt,"Jessica DiCicco, Skai Jackson, Kathreen Khavari",English,United States,4.8,,,movie
tt11483514,Marvel Rising: Playing with Fire,2019,TV-Y7-FV,18 Dec 2019,44 min,"Animation, Short, Action, Adventure, Family, Sci-Fi","Sol Choi, Eric Radomski",Danielle Wolff,"Dee Bradley Baker, Dove Cameron, Kathreen Khavari, Meera Rohit Kumbhani",English,United States,5.2,,,movie
tt7728344,Marvel Rising: Secret Warriors,2018,N/A,30 Sep 2018,80 min,"Animation, Action, Comedy, Fantasy, Sci-Fi","Alfred Gimeno, Eric Radomski",Mairghread Scott,"Dee Bradley Baker, Chloe Bennet, Kathreen Khavari, Andrew Kishino",English,United States,5.3,,,movie
tt0478970,Ant-Man,2015,PG-13,17 Jul 2015,117 min,"Action, Adventure, Comedy",Peyton Reed,"Edgar Wright, Joe Cornish, Adam McKay","Paul Rudd, Michael Douglas, Corey Stoll",English,United States,7.3,83%,64/100,movie
tt4154796,Avengers: Endgame,2019,PG-13,26 Apr 2019,181 min,"Action, Adventure, Drama","Anthony Russo, Joe Russo","Christopher Markus, Stephen McFeely, Stan Lee","Robert Downey Jr., Chris Evans, Mark Ruffalo","English, Japanese, Xhosa, German",United States,8.4,94%,78/100,movie
tt1825683,Black Panther,2018,PG-13,16 Feb 2018,134 min,"Action, Adventure, Sci-Fi",Ryan Coogler,"Ryan Coogler, Joe Robert Cole, Stan Lee","Chadwick Boseman, Michael B. Jordan, Lupita Nyong'o","English, Swahili, Nama, Xhosa, Korean","United States, South Africa",7.3,96%,88/100,movie
tt3498820,Captain America: Civil War,2016,PG-13,06 May 2016,147 min,"Action, Adventure, Sci-Fi","Anthony Russo, Joe Russo","Christopher Markus, Stephen McFeely, Joe Simon","Chris Evans, Robert Downey Jr., Scarlett Johansson","English, German, Xhosa, Russian, Romanian, Hindi",United States,7.8,90%,75/100,movie
tt1843866,Captain America: The Winter Soldier,2014,PG-13,04 Apr 2014,136 min,"Action, Adventure, Sci-Fi","Anthony Russo, Joe Russo","Christopher Markus, Stephen McFeely, Joe Simon","Chris Evans, Samuel L. Jackson, Scarlett Johansson","English, French",United States,7.7,90%,70/100,movie
tt4154664,Captain Marvel,2019,PG-13,08 Mar 2019,123 min,"Action, Adventure, Sci-Fi","Anna Boden, Ryan Fleck","Anna Boden, Ryan Fleck, Geneva Robertson-Dworet","Brie Larson, Samuel L. Jackson, Ben Mendelsohn",English,"United States, Australia",6.8,79%,64/100,movie
tt2015381,Guardians of the Galaxy,2014,PG-13,01 Aug 2014,121 min,"Action, Adventure, Comedy",James Gunn,"James Gunn, Nicole Perlman, Dan Abnett","Chris Pratt, Vin Diesel, Bradley Cooper",English,United States,8.0,92%,76/100,movie
tt3896198,Guardians of the Galaxy Vol. 2,2017,PG-13,05 May 2017,136 min,"Action, Adventure, Comedy",James Gunn,"James Gunn, Dan Abnett, Andy Lanning","Chris Pratt, Zoe Saldana, Dave Bautista",English,United States,7.6,85%,67/100,movie
tt0371746,Iron Man,2008,PG-13,02 May 2008,126 min,"Action, Adventure, Sci-Fi",Jon Favreau,"Mark Fergus, Hawk Ostby, Art Marcum","Robert Downey Jr., Gwyneth Paltrow, Terrence Howard","English, Persian, Urdu, Arabic, Kurdish, Hindi, Hungarian","United States, Canada",7.9,94%,79/100,movie
tt1228705,Iron Man 2,2010,PG-13,07 May 2010,124 min,"Action, Adventure, Sci-Fi",Jon Favreau,"Justin Theroux, Stan Lee, Don Heck","Robert Downey Jr., Mickey Rourke, Gwyneth Paltrow","English, French, Russian",United States,7.0,72%,57/100,movie
tt1300854,Iron Man Three,2013,PG-13,03 May 2013,130 min,"Action, Adventure, Sci-Fi",Shane Black,"Drew Pearce, Shane Black, Stan Lee","Robert Downey Jr., Guy Pearce, Gwyneth Paltrow",English,United States,7.1,79%,62/100,movie
tt0848228,The Avengers,2012,PG-13,04 May 2012,143 min,"Action, Adventure, Sci-Fi",Joss Whedon,"Joss Whedon, Zak Penn","Robert Downey Jr., Chris Evans, Scarlett Johansson","English, Russian, Hindi",United States,8.0,91%,69/100,movie
tt3501632,Thor: Ragnarok,2017,PG-13,03 Nov 2017,130 min,"Action, Adventure, Comedy",Taika Waititi,"Eric Pearson, Craig Kyle, Christopher L. Yost","Chris Hemsworth, Tom Hiddleston, Cate Blanchett",English,"United States, Australia",7.9,93%,74/100,movie
tt3475734,Agent Carter,2015–2016,TV-PG,06 Jan 2015,42 min,"Action, Adventure, Sci-Fi",N/A,"Christopher Markus, Stephen McFeely","Hayley Atwell, James D'Arcy, Enver Gjokaj",English,United States,7.9,,,series
tt2455546,Avengers Assemble,2012–2019,TV-Y7,26 May 2013,23 min,"Animation, Action, Adventure",N/A,"Jack Kirby, Joe Simon, Stan Lee","Roger Craig Smith, Troy Baker, Fred Tatasciore",English,United States,7.0,,,series
tt6591446,Marvel Future Avengers,2017–2018,TV-PG,22 Jul 2017,N/A,"Animation, Action, Adventure",N/A,N/A,"Max Mittelman, Dina Sherman, Xander Mobus",Japanese,N/A,5.8,,,series
tt4154858,Inhumans,2017,TV-PG,29 Sep 2017,43 min,"Action, Adventure, Sci-Fi",N/A,Scott Buck,"Anson Mount, Serinda Swan, Ken Leung",English,United States,5.0,,,series
tt3221698,Iron Man & Hulk: Heroes United,2013,PG,03 Dec 2013,71 min,"Animation, Action, Adventure, Family, Sci-Fi","Eric Radomski, Leo Riley","Henry Gilroy, Brandon Auman, Stan Lee (characters), Jack Kirby (characters), Larry Lieber (characters), Don Heck (characters)","Adrian Pasdar, Fred Tatasciore, Dee Bradley Baker, Robin Atkin Downes",English,United States,4.7,,,movie
tt6603254,Rocket & Groot,2017,N/A,10 Mar 2017,2 min,"Animation, Short, Adventure",N/A,N/A,"Trevor Devall, Kevin Michael Richardson",N/A,N/A,6.8,,,series
tt6135682,Spider-Man,2017–2020,TV-Y7,29 Jul 2017,44 min,"Animation, Action, Adventure",N/A,N/A,"Robbie Daymond, Nadji Jeter, Fred Tatasciore",English,United States,6.1,,,series
tt0058331,Mary Poppins,1964,G,18 Jun 1965,139 min,"Comedy, Family, Fantasy",Robert Stevenson,"Bill Walsh, Don DaGradi, P.L. Travers","Julie Andrews, Dick Van Dyke, David Tomlinson",English,United States,7.8,98%,88/100,movie
tt0040580,Melody Time,1948,Approved,27 May 1948,75 min,"Animation, Comedy, Family","Clyde Geronimi, Wilfred Jackson, Jack Kinney","Winston Hibler, Erdman Penner, Harry Reeves","Roy Rogers, Trigger, Dennis Day",English,United States,6.3,73%,69/100,movie
tt2768802,Mickey Mouse,2013–2019,TV-G,12 Mar 2013,4 min,"Animation, Short, Adventure",N/A,N/A,"Chris Diamantopoulos, Russi Taylor, Bill Farmer",English,United States,8.1,,,series
tt0035064,Mickey's Birthday Party,1942,Passed,07 Feb 1942,8 min,"Animation, Short, Comedy","Hamilton Luske, Riley Thomson",Warren Foster (story),"Thelma Boardman, Pinto Colvig, Walt Disney",English,United States,6.7,,,movie
tt0085936,Mickey's Christmas Carol,1983,G,16 Dec 1983,26 min,"Animation, Short, Comedy",Burny Mattinson,"Charles Dickens, Burny Mattinson, Tony Marino","Alan Young, Wayne Allwine, Hal Smith",English,United States,8.0,,,movie
tt0238414,Mickey's Once Upon a Christmas,1999,Not Rated,09 Nov 1999,66 min,"Animation, Comedy, Family, Fantasy","Alex Mann, Jun Falkenstein, Bradley Raymond, Toby Shelton, Bill Speers","Charlie Cohen (screenplay), William Dean Howells (story inspired by ""Christmas Every Day""), Scott Spencer Gorden (screenplay), Tom Nance (screenplay), Carter Crocker (screenplay), Richard Cray (screenplay), Temple Mathews (screenplay), O. Henry (story based on ""The Gift of the Magi""), Thomas Hart (interstitial narration), Eddie Guzelian (interstitial narration), Alex Mann, Ross Hastings","Kelsey Grammer, Wayne Allwine, Russi Taylor, Tony Anselmo",English,United States,7.1,40%,,movie
tt0027964,Mickey's Rival,1936,Approved,20 Jun 1936,8 min,"Animation, Short, Comedy",Wilfred Jackson,"Earl Hurd, Vernon Stallings","Sonny Dawson, Walt Disney, Marcellite Garner",English,United States,6.7,,,movie
tt0030448,Mickey's Trailer,1938,Approved,06 May 1938,8 min,"Animation, Short, Adventure",Ben Sharpsteen,Jack Kinney,"Pinto Colvig, Walt Disney, Clarence Nash",English,United States,8.0,,,movie
tt0424279,Mickey's Twice Upon a Christmas,2004,G,09 Nov 2004,68 min,"Animation, Comedy, Family, Fantasy","Theresa Cullen, Carole Holliday, Peggy Holmes, Matthew O'Callaghan","Bill Motz (screenplay), Bob Roth (screenplay), Peggy Holmes (screenplay), Peggy Holmes (story), Chad Fiveash (screenplay: segment ""Christmas: Impossible""), James Patrick Stoteraux (screenplay), Matthew O'Callaghan (screenplay), Chad Fiveash (story: segment ""Christmas: Impossible""), James Patrick Stoteraux (story), Bill Motz (screenplay), Bob Roth (screenplay), Shirley Pierce (screenplay), Theresa Cullen (story), Jim Peronto (screenplay), Carole Holliday (screenplay), Carole Holliday (story), Michael Shipley (screenplay), Jim Bernstein (screenplay), Shirley Pierce (screenplay), Colin Goldman (story), Matthew O'Callaghan (story), Robin Kingsland","Wayne Allwine, Tony Anselmo, Jeff Bennett, Jim Cummings",English,United States,6.5,,,movie
tt0120751,Mighty Joe Young,1998,PG,25 Dec 1998,114 min,"Action, Adventure, Family",Ron Underwood,"Merian C. Cooper, Ruth Rose, Mark Rosenthal","Bill Paxton, Charlize Theron, Rade Serbedzija","English, Swahili",United States,5.7,55%,51/100,movie
tt0323250,Mike's New Car,2002,Not Rated,02 May 2003,4 min,"Animation, Short, Comedy, Family, Fantasy","Pete Docter, Roger Gould","Pete Docter (original story), Jeff Pidgeon (story), Roger Gould (story), Rob Gibbs (story)","Billy Crystal, John Goodman",English,United States,7.1,,,movie
tt1072755,Minutemen,2008,TV-G,25 Jan 2008,98 min,"Adventure, Comedy, Family, Romance, Sci-Fi, Thriller",Lev L. Spiro,"John Killoran (teleplay), David Diamond (story), David Weissman (story)","Jason Dolley, Luke Benward, Nicholas Braun, Chelsea Kane",English,United States,5.8,,,movie
tt0349825,Miracle,2004,PG,06 Feb 2004,135 min,"Biography, Drama, History",Gavin O'Connor,Eric Guggenheim,"Kurt Russell, Patricia Clarkson, Nathan West",English,"Canada, United States",7.5,81%,68/100,movie
tt0218440,Miracle in Lane 2,2000,G,13 May 2000,120 min,"Biography, Comedy, Drama, Family, Sport",Greg Beeman,"Joel Kauffmann, Donald C. Yost","Frankie Muniz, Rick Rossovich, Molly Hagan, Patrick Levis",English,United States,6.1,,,movie
tt3067436,Miracle Landing on the Hudson,2014,N/A,05 Jan 2014,90 min,Drama,Simon George,Simon George,"Kate Steavenson-Payne, Sara Stewart, Matthew Douglas, Todd Boyce",English,United States,6.6,,,movie
tt9165688,Mission to the Sun,2018,N/A,19 Nov 2018,60 min,Documentary,Daniel M. Smith,N/A,"Henry Goodman, Jack Baker, Nicky Fox, Jeffrey Johnson",English,United States,6.8,,,movie
tt3521164,Moana,2016,PG,23 Nov 2016,107 min,"Animation, Adventure, Comedy","Ron Clements, John Musker, Don Hall","Jared Bush, Ron Clements, John Musker","Auli'i Cravalho, Dwayne Johnson, Rachel House","English, French",United States,7.6,95%,81/100,movie
tt1453405,Monsters University,2013,G,21 Jun 2013,104 min,"Animation, Adventure, Comedy",Dan Scanlon,"Dan Scanlon, Daniel Gerson, Robert L. Baird","Billy Crystal, John Goodman, Steve Buscemi",English,United States,7.2,80%,65/100,movie
